id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"6a998cff5cde020012e4f7aa","OCC-2609MJ02393154",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-04T20:00:00Z","2026-09-10T19:59:59Z","Construction/rénovation sans excavation","D'Iberville entre Villeray et Tillemont","Entreprise","Groupe Manovra inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.61107715328981,45.55756214408743
"6a998e2f5cde020012e4f7db","OCC-2609AT02275522",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-08-31T20:00:00Z","2026-09-25T19:59:59Z","Autre","4e entre Masson et Dandurand","Entreprise","Béton Fondation Plus","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2026-09-05T00:02:06Z",-73.57787039781351,45.54762727890366
"6a9b02d734692700122ffb33","OCC-2609VZ03247919",,"Anjou","Travaux","Permis émis","2026-09-11T20:00:00Z","2026-09-26T19:59:59Z","Autre","Louis-H.-La Fontaine entre Mail et Curé-Clermont","Organisation publique ou son sous-traitant","Société de transports de Montréal (STM) Prolongement de la ligne bleue","f","t","f","t","f","t","f","t","f","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-06T00:02:08Z",-73.54796995633636,45.59708440300964
"6a0349ac4737cd001222b3e5","OCC-2605SM10137593","317601","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-05-12T20:00:00Z","2026-10-13T19:59:59Z","Construction/rénovation avec excavation","5e entre Notre-Dame et Prince-Albert","Entrepreneur sous contrat avec la Ville de Montréal","Duroking Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-05-13T00:01:43Z",-73.49218590482113,45.63652052107898
"6a034b1d4737cd001222b48b","OCC-2605KR10141346","317601","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-05-12T20:00:00Z","2026-10-13T19:59:59Z","Construction/rénovation avec excavation","Notre-Dame entre 6e et 8e","Entrepreneur sous contrat avec la Ville de Montréal","Duroking Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-05-13T00:01:43Z",-73.49149704103674,45.6376352155096
"6a5a8d0045ae010012f32ff8","OCC-2609WB01364003","1734948","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Jean-Brillant entre Decelles et Côte-des-Neiges","Entrepreneur sous contrat avec la Ville de Montréal","Les Excavations Super Inc.","t","f","t","f","t","f","t","f","t","f","t","f","t","f","10:00","18:00","07:00","15:30","07:00","15:30","07:00","15:30","07:00","15:30","07:00","15:30","10:00","18:00","2026-09-04T00:02:08Z",-73.62109579683931,45.49680035522941
"695d62078fcf4c0012e97ba5","OCC-2601KN05708904",,"Ville-Marie","Travaux","Permis émis","2026-01-06T19:00:00Z","2027-01-06T18:59:59Z","Autre","De Boisbriand entre Saint-Dominique et De Bullion","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-01-09T00:01:48Z",-73.56328766233324,45.51135530873206
"6a74e7158d981b0012f47a2b","OCC-2608EX05695274","317601","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-09T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation avec excavation","9e entre Notre-Dame et Prince-Albert","Entrepreneur sous contrat avec la Ville de Montréal","Duroking Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-09T00:01:56Z",-73.4921588741168,45.639115720537006
"6a834d238d981b0012f57a6a","OCC-2609EP01542880",,"Le Sud-Ouest","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation avec excavation","Notre-Dame entre Fauteux et Vinet","Entreprise","Fortis Construction","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-04T00:02:08Z",-73.5740586122897,45.483594676670656
"69614cd3c9812500123fede9","OCC-2601XE07587853",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-01-04T19:00:00Z","2029-01-01T18:59:59Z","Autre","Jean-Talon entre 6e et 8e","Organisation publique ou son sous-traitant","Société de transports de Montréal (STM) Prolongement de la ligne bleue","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-01-11T00:01:48Z",-73.59963184301094,45.55623883207324
"6a8f2dcc8d88dc00127d461a","OCC-2609AU01548770",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2026-09-09T20:00:00Z","2026-09-10T19:59:59Z","Autre","Ruelle","Entreprise","Arboriculture Koala ltée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2026-09-04T00:02:08Z",-73.60811993431179,45.527089617933946
"6a161618ef86e200124bb90e","OCC-2607DB02413192","1652355","St-Laurent","Travaux","Permis émis","2026-07-02T20:00:00Z","2026-12-31T18:59:59Z","Autre","Marcel-Laurin entre Beaudet et Église","Entrepreneur sous contrat avec la Ville de Montréal","Énergère Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2026-07-05T00:01:59Z",-73.68301416618831,45.507049085427646
"6a9727ca5cde020012e4b455","OCC-2609GE01337191","25008","LaSalle","Travaux","Permis émis","2026-09-01T20:00:00Z","2026-09-30T19:59:59Z","Construction/rénovation sans excavation","Jean-Milot entre Comte et D'Amour","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-04T00:02:08Z",-73.64285727202743,45.42969308195593
"6a972e3afa7b4d00129ec6fb","OCC-2609RV01426335",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Autre","28e entre Rosemont et Bellechasse","RTU (Réseau technique urbain) ou son sous-traitant
","Lanauco","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00","06:00","16:00",,,"2026-09-04T00:02:08Z",-73.5714301658114,45.56448481412728
"6a972e76fa7b4d00129ec6ff","OCC-2609DT01324840","15978","Ville-Marie","Travaux","Permis émis","2026-08-10T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Ontario entre Havre et Gascon","Entrepreneur sous contrat avec la Ville de Montréal","Norgereq Ltée","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-04T00:02:08Z",-73.55216211457169,45.53411342222071
"6a033abd4737cd001222ada2","OCC-2605GH10029413","2420779","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-04-12T20:00:00Z","2026-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-05-15T00:01:58Z",-73.62570736696648,45.530868486353775
"6a1eda12f588d700121566df","OCC-2606HJ01417491","1774097","Outremont","Travaux","Permis émis","2026-06-21T20:00:00Z","2027-01-27T18:59:59Z","Construction/rénovation avec excavation","Dunlop entre Lajoie et Van Horne","Entrepreneur sous contrat avec la Ville de Montréal","Urbex Construction INC","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-06-04T00:01:47Z",-73.6173331951585,45.51392079384172
"6a99c5aa5cde020012e50aab","OCC-2609KV02423031",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Troie entre Decelles et Gatineau","Entreprise","Construction J.G Lessard & Fils Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.61732571970694,45.49609574900438
"6a04d76c2dd5770012487c4c","OCC-2605EN11877226","503001","Ville-Marie","Travaux","Permis émis","2026-05-15T20:00:00Z","2026-10-31T19:59:59Z","Construction/rénovation avec excavation","Sainte-Catherine entre Saint-Mathieu et Towers","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-05-16T00:02:05Z",-73.58013528215211,45.49298607438256
"6a0610e14737cd0012232fc1","OCC-2605MY11889545",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-05-13T20:00:00Z","2026-11-01T18:59:59Z","Autre","Augustin-Frigon entre William-Tremblay et Mont-Royal","Organisation publique ou son sous-traitant","Milieu de vie Masson Village","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-05-16T00:02:05Z",-73.56544999114047,45.5428417830851
"6a82f9038d981b0012f560fb","OCC-2609YP02367690","2422","Ville-Marie","Travaux","Permis émis","2026-09-06T20:00:00Z","2026-10-12T19:59:59Z","Égouts et aqueducs - Excavation","De Champlain entre Sainte-Rose et De Maisonneuve","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.5530013544878,45.52183386229133
"6a873c758d981b0012f5f3db","OCC-2609GH02321590","2602","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-10-09T19:59:59Z","Autre","De Chateaubriand entre Liège et Crémazie","Entrepreneur sous contrat avec la Ville de Montréal","Les Pavages Céka","t","f","t","f","t","f","t","f","t","f","t","f","f","f","09:00","17:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-09-05T00:02:06Z",-73.63473322447254,45.54823537168992
"6a57bd6a45ae010012f2e496","OCC-2609ZR02428432",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-11T20:00:00Z","2026-09-12T19:59:59Z","Déménagement","Pie-IX entre Jean-Rivard et Pie-IX",,,"f","f","f","f","f","f","f","f","f","f","t","f","f","f","09:00","15:00",,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.60915225759626,45.5745079073346
"6a6a33e703484400126435a0","OCC-2609AY02327331","26005","St-Laurent","Travaux","Permis émis","2026-09-06T20:00:00Z","2026-10-02T19:59:59Z","Trottoirs - Construction","Ernest-Hemingway entre Amelia-Earhart et Cavendish","Entrepreneur sous contrat avec la Ville de Montréal","Ramcor Construction inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.71502986314495,45.50874457218968
"6a4c06c434772f0012a88fd7","OCC-2607AS05043926",,"Ville-Marie","Travaux","Permis émis","2026-05-01T20:00:00Z","2026-09-30T19:59:59Z","Construction/rénovation sans excavation","René-Lévesque entre Saint-Christophe et Saint-André","Entreprise","St-Denis Thompson","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-07-08T00:01:54Z",-73.55622125727183,45.51520936981203
"6a8c40818d981b0012f632c1","OCC-2609LM02305711",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-09-18T19:59:59Z","Construction/rénovation sans excavation","Henri-Julien entre Villeray et Gounod",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.62614523583937,45.54026091990912
"6a8c48888d88dc00127cd7ad","OCC-2609OG02475137","2023110","Le Sud-Ouest","Travaux","Permis émis","2026-05-30T20:00:00Z","2026-12-18T18:59:59Z","Construction/rénovation avec excavation","Wellington entre Wellington et Wellington","Entrepreneur sous contrat avec la Ville de Montréal","Constructions ConCreate ltée.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.55840408747231,45.48248040176306
"6a1efff7ef86e200124ca406","OCC-2606UO01510270","503001","Ville-Marie","Travaux","Permis émis","2026-06-02T20:00:00Z","2026-11-15T18:59:59Z","Construction/rénovation sans excavation","Montagne entre René-Lévesque et Sainte-Catherine","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-06-04T00:01:47Z",-73.57470306994435,45.49768536424245
"6a9041108d981b0012f6c1b4","OCC-2609XE02224327",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2026-09-09T20:00:00Z","2026-09-11T19:59:59Z","S-1 Infrastructure souterraine existante","Saint-Laurent entre Mont-Royal et Villeneuve","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2026-09-05T00:02:06Z",-73.58663394861986,45.5198652079978
"6a8613108d88dc00127c775e","OCC-2608MK17096557",,"Le Sud-Ouest","Travaux","Permis émis","2026-08-21T20:00:00Z","2026-09-30T19:59:59Z","Construction/rénovation sans excavation","Bassins entre Richmond et Basin","Entreprise","Omnia Technologies inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.56559123309873,45.48722375348117
"6a90e71c8d88dc00127d8b85","OCC-2609EJ02429400",,"St-Laurent","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-15T19:59:59Z","Construction/rénovation sans excavation","Ruelle",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.67592984925163,45.50806951889295
"69cc23a8ca06ac00124a51c9","OCC-2604ZS01560979","445710","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-04-01T20:00:00Z","2026-10-01T19:59:59Z","Construction/rénovation sans excavation","Saint-Denis entre Jean-Talon et De Castelnau","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-04-04T00:01:46Z",-73.61700056414718,45.53903785935948
"69c152145f40ae0012c0d84f","OCC-2604OW01477823",,"Saint-Léonard","Travaux","Permis émis","2026-04-19T20:00:00Z","2027-11-30T18:59:59Z","Autre","Pascal-Gagnon entre Métropolitain et Champ-d'Eau","Organisation publique ou son sous-traitant","COFFREX INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-04-04T00:01:46Z",-73.57375031630983,45.59753142142669
"6a919b4b8d88dc00127d9826","OCC-2609HM02157195",,"Ville-Marie","Travaux","Permis émis","2026-09-09T20:00:00Z","2026-09-15T19:59:59Z","Construction/rénovation sans excavation","Notre-Dame-de-Lourdes entre De La Gauchetière et René-Lévesque","Entreprise","Construction Savco","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2026-09-05T00:02:06Z",-73.55679146351758,45.51246416462613
"6a96ecf65cde020012e4a139","OCC-2609NU02220282",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Entretien","24e entre Crémazie et Jarry","RTU (Réseau technique urbain) ou son sous-traitant
","Ali Excavation","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.59947889524503,45.5715505869622
"6a96f4505cde020012e4a3f3","OCC-2609TY02169894",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Masson entre Chabot et Bordeaux","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.58252122367934,45.53885081805361
"6a9700145cde020012e4a6a5","OCC-2609VA02169837",,"Ville-Marie","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-21T19:59:59Z","Trottoirs - Construction","Trafalgar-Heights entre Trafalgar-Heights et Belvedere Circle","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.60000116573615,45.49338495298072
"6a985e1d5cde020012e4d3ba","OCC-2609JR02217969","26004","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-10-30T19:59:59Z","Égouts et aqueducs - Excavation","Decelles entre Alexis-Nihon et Alexis-Nihon","Entrepreneur sous contrat avec la Ville de Montréal","Excavation Gricon","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.69098208073677,45.5051271925321
"6a98611cfa7b4d00129eeda2","OCC-2609RA02321965","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Hébert entre Côte-de-Liesse et Grou","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.66222428941226,45.51041407423091
"6a9862fa5cde020012e4d544","OCC-2609IS02322454","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Liesse entre Côte-Vertu et Saint-François","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.72019760992107,45.48542605512236
"6a9863cf5cde020012e4d58e","OCC-2609RC02323100","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Morin entre Ouimet et Décarie","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.67934383224747,45.51299143497988
"6a9865405cde020012e4d61f","OCC-2609PR02323759","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Côte-de-Liesse entre Côte-de-Liesse et Barr","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","f","t","f","t","f","t","f","t","f","t","f","t","f","09:00","16:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","09:00","16:00","2026-09-05T00:02:06Z",-73.69008624169297,45.48657531860448
"6a9866215cde020012e4d669","OCC-2609QF02324226","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Rochon entre Latour et Raimbault","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.67507500752033,45.52315185390507
"6a9866cb5cde020012e4d6d8","OCC-2609MG02328241","26002","St-Laurent","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Trottoirs - Construction","Marc-Blain entre Cohen et Levy","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.73098495499048,45.4927680961471
"6a986848fa7b4d00129ef000","OCC-2609NK02207059",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Égouts et aqueducs - Excavation","Arthur-Lismer entre Bois-de-Boulogne et Acadie","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.66880473815839,45.53616082167926
"6a98696b5cde020012e4d793","OCC-2609YJ02208034",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Égouts et aqueducs - Excavation","Arthur-Lismer entre Bois-de-Boulogne et Acadie","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.66879161935573,45.535598286869046
"6a9869ddfa7b4d00129ef068","OCC-2609NO02421013","26001","Ville-Marie","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-09-18T19:59:59Z","Égouts et aqueducs - Excavation","Fullum entre La Fontaine et Lalonde","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.5532557882965,45.52959076524397
"6a986b935cde020012e4d846","OCC-2609IF02238840","2314","Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-09-02T20:00:00Z","2026-09-18T19:59:59Z","Construction/rénovation avec excavation","Sherbrooke entre De Léry et Préfontaine","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.55811230701218,45.54211328763929
"6a986bea5cde020012e4d86d","OCC-2609LW02209077",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Égouts et aqueducs - Excavation","René-Bauset entre Léon-Ledieu et François-Audet","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.6694239975082,45.53865557573305
"6a9b06cd34692700122ffd3f","OCC-2609QN03245423",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2026-08-20T20:00:00Z","2026-09-14T19:59:59Z","Autre","Marie-Anne entre Bordeaux et De Lorimier","Entreprise","SEI DRAIN ET PAYSAGEMENT INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2026-09-06T00:02:08Z",-73.57058897601773,45.53358146652008
"6a9b063c34692700122ffd1b","OCC-2609IN03247061",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-09-06T20:00:00Z","2026-09-26T19:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","Côte-Saint-Luc entre Walkley et Rosedale","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-06T00:02:08Z",-73.65022036485536,45.46906987019592
"6a9b0b1334692700122ffe7c","OCC-2609QV03250891","1778629","Le Sud-Ouest","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-10-02T19:59:59Z","Trottoirs - Construction","Knox entre Hibernia et Pacific","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-06T00:02:08Z",-73.56304799146396,45.478637983174245
"6a9b108eb102770012655983","OCC-2609ZL03266702",,"Le Sud-Ouest","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Vinet entre Fauteux et Notre-Dame","Entreprise","Fortis Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"05:00","17:00","05:00","17:00","05:00","17:00","05:00","17:00","05:00","17:00",,,"2026-09-06T00:02:08Z",-73.57411694680785,45.48317828720461
"6a9b1578b102770012655a75","OCC-2609HD03312422",,"Le Sud-Ouest","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation avec excavation","Couvent entre Saint-Antoine et De Richelieu","Entreprise","CS Construction","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-06T00:02:08Z",-73.58794378706828,45.47975166767408
"6a84739c8d88dc00127c4236","OCC-2608LP15322807","212605","Le Sud-Ouest","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-10-23T19:59:59Z","Trottoirs - Construction","Châteauguay entre Laprairie et Ropery","Entrepreneur sous contrat avec la Ville de Montréal","COJALAC INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-06T00:02:08Z",-73.56572668964843,45.47960716861674
"6a986de1fa7b4d00129ef23c","OCC-2609WY02210848",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Égouts et aqueducs - Excavation","Gouin entre De Salaberry et Poincaré","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.69296657514286,45.546082471637725
"6a986ea4fa7b4d00129ef2a2","OCC-2609RB02248001","407210","Ahuntsic-Cartierville","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-09-18T19:59:59Z","Feux de signalisation - Ajout/réparation","De Salaberry entre Acadie et Frigon","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00","09:30","15:00",,,"2026-09-05T00:02:06Z",-73.69589059246113,45.54052842851694
"6a9876f8fa7b4d00129ef623","OCC-2609AC02473987",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2026-09-03T20:00:00Z","2026-10-12T19:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Saint-Clément entre Bénard et Rouen","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","Construction N.R.C. Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.53881653604036,45.560137849379416
"6a987a61fa7b4d00129ef6c0","OCC-2609JV02223247",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-09-08T20:00:00Z","2026-09-16T19:59:59Z","Construction/rénovation sans excavation","8e entre Deville et Robert","Entreprise","Toitures Trois Étoiles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-09-05T00:02:06Z",-73.61986437177032,45.56561468090552
